Metric ID,Project ID,Carbon Reduction (tons/year),Renewable Energy (MWh/year),Biodiversity Index
70a3077c-7956-4ca9-97a0-cfc9bd322408,P07453,40410,11474.0,0.79
dcd6a5b0-6189-4c6c-98c9-c417776a27a8,P07454,48945,39175.0,0.99
f45beec7-f012-4c2e-a549-963a8b313939,P07455,44789,59047.0,0.75
9a456fb0-1de8-4c2b-8ecd-089677e66449,P07456,9124,,0.95
e2c6981d-4683-46b7-91cc-771297088633,P07457,22564,11787.0,0.71
4a798abe-d182-48a8-aa9e-408ec40512a7,P07458,37763,,0.86
0a32ce87-c19b-4008-809d-7ae5e476ffc6,P07459,14044,,0.96
372e3395-4ef3-47a9-931f-39798bf6ee49,P07460,38223,18042.0,0.93
e765fee6-91ca-4790-b8cf-49c1b05b18e9,P07461,33720,59598.0,0.7
d5a75e28-1947-4cc8-adcd-d29895151ba1,P07462,5256,,0.85
5f141c7e-eb8a-476a-95d6-16c2baa2ec6c,P07463,22429,,0.84
2c99eb27-8c53-48c9-8b77-2bb18015f2ec,P07464,5830,73899.0,0.56
52794cae-b0f0-4c04-b0dc-18a14f2f8adb,P07465,11521,,0.64
ad8e6c22-b213-4b6d-8400-6b952e92f2f9,P07466,4270,17123.0,0.77
0d66672c-2ce5-47cf-b422-e2b64d2d8acd,P07467,47715,,0.83
881a0afe-2bb7-4f41-a38d-e0582daadce5,P07468,24135,97408.0,0.93
36afe345-ff50-4a68-bcea-88e0e9ddf787,P07469,47796,,0.66
889f28b0-67b5-4d30-8c75-97c0a2317927,P07470,14182,90639.0,0.78
61364240-d596-4e8f-9513-727de5eb841b,P07471,44997,52516.0,0.53
da29bc89-49f5-41d5-8309-c92a55af528e,P07472,48309,,0.8
0b867674-7761-4147-8f54-3f60f10501fa,P07473,29539,86911.0,0.75
1532321a-6109-4d29-b122-a7b38e1e41a9,P07474,11288,,0.98
468b337c-1d29-41aa-9e61-301b07ec4379,P07475,46890,59673.0,0.91
3e4f831e-6005-488c-8116-8bbf71ca70a5,P07476,18857,28766.0,0.63
a2dba387-a51c-4fe3-9498-f80233c59982,P07477,39848,20230.0,0.63
5c9b3664-ed52-4b39-9f62-6166362f8590,P07478,39897,,0.67
b43d8098-b676-476c-842a-a223a0dce4e9,P07479,16657,,0.7
10339267-8714-41f1-b4b1-c3cfa64c0b0d,P07480,21526,,0.58
13f73858-69e4-4b9d-a59d-9987dabefc0c,P07481,44076,,0.85
b6a808ea-6cfd-4f11-abe5-c21497d8c5e1,P07482,16894,27316.0,0.83
245131ab-35e0-4a27-953d-f1ab602caf6c,P07483,38027,48685.0,0.66
e020d038-a595-43e2-8391-06aa7a24b2ad,P07484,45383,64338.0,0.84
e47a11f8-98bc-4845-9462-918166f75f4f,P07485,19136,25631.0,0.69
872972b7-3e31-4a40-9a0a-5a3cd4494994,P07486,35449,,0.7
e0dfa071-8cf0-4944-84af-c4fe1d1bd09b,P07487,46499,,0.73
085adee2-fe15-4e29-b65c-d308a1bdf86c,P07488,22410,63222.0,0.69
4f7a35f1-32e4-4d5f-bcf2-c4aa25f063d0,P07489,2076,,0.79
89512b39-b03b-4f0d-bf92-f0350132ae2a,P07490,38528,,0.94
221157cb-cb42-4401-9ca1-3edcf8214d50,P07491,33715,45539.0,0.92
c8302293-3340-40f6-8ce7-97ad329f9aa9,P07492,10512,,0.93
d6f3d691-bbac-4335-afaf-cbba443c0f36,P07493,6027,47295.0,0.68
28ea3cb1-b5cb-4abe-b6a9-323e2f9e0885,P07494,44056,84740.0,0.98
2f0395c2-782e-49ff-811c-02ec01788596,P07495,29035,,0.98
ba7b3018-32ce-400d-8635-f0bb98efee16,P07496,20206,25100.0,0.98
cbaa73a4-7aec-41ee-b375-72d3e07ba5cb,P07497,17374,40464.0,0.7
c3f44b15-1e5b-4d70-8ebf-b9415aaea23d,P07498,10770,,0.96
923c5b0c-1af6-4005-9b53-515bfe943f90,P07499,17475,24294.0,0.89
8265104a-f78a-44d4-affb-92a951eab241,P07500,42968,25267.0,0.9
47bcad18-6ca7-4626-8763-9e01caf5c692,P07501,49993,,0.6
eae9850e-8761-4b9b-a245-92ca049617a7,P07502,15053,27865.0,0.6
51f9d8a6-80f1-4856-a16f-38a247745c4e,P07503,46364,,0.68
a889128e-98c6-4a9d-bf2b-ba3e63c26ba4,P07504,22698,9168.0,0.67
215d3d70-2aea-432f-aa14-3a05d475550e,P07505,41849,17685.0,0.99
6ef68bc8-4d26-4de7-9942-0247cab06f73,P07506,45078,,0.61
7e164182-6f92-4ffb-99f8-c908c601f381,P07507,44354,,0.86
c7682f82-72b3-4e2f-aca3-570abd18ee2f,P07508,39047,62285.0,0.65
d7a0811a-99da-40c7-80ac-9cf7f1ae38a3,P07509,32352,99726.0,0.66
ff5f2b5f-dfb1-4ef9-a83e-ef616fb455a3,P07510,47569,64830.0,0.65
33aec535-a6a1-4797-9244-5d2412fb72fe,P07511,20169,,0.71
70351001-82e8-4d75-b8e8-e0402a834fe6,P07512,33743,71120.0,0.55
64133473-fe60-4b97-a7b5-e2f8355f1d45,P07513,10529,,0.65
3ac168bc-b8a7-46aa-82b9-68cd4e118db7,P07514,44451,36898.0,0.59
9d8bbc3c-475a-497a-89a0-9072c9092a5d,P07515,16163,,0.52
b880133e-85a1-4442-ba14-0f077613ef81,P07516,23754,,0.51
2de06079-d107-4d44-83d7-486a6d820ccf,P07517,19659,51958.0,0.81
ca2965b3-dbc3-4f1f-ab71-7a2eda656c20,P07518,35820,38228.0,0.56
024eef25-cce8-410e-b094-40dcdcd8ca28,P07519,18913,13914.0,0.94
48e385f4-70f1-4292-9901-fbd31c1a0130,P07520,16858,61663.0,0.68
3ed0f328-3897-4908-9e9f-b7ea86267bce,P07521,4296,74320.0,0.78
fbe2ca55-7f96-4e22-b2f9-b633f855655a,P07522,29247,3888.0,0.84
10a9621d-2013-4bd2-87e0-7e859aecceb7,P07523,27740,27401.0,0.79
0b66fc39-3dc6-4eb5-8408-5a11aae2fa50,P07524,1619,1557.0,0.76
23a6e84b-2e6a-472a-ac74-5d691fb0c9e6,P07525,25658,,0.92
5f122c85-e964-4fe4-8bac-958a923dfe7e,P07526,35105,32900.0,0.89
8d0311df-5972-4a99-8b13-f6c1918224a4,P07527,39793,,0.61
ff74edba-1ab2-4d71-bea5-566bae7a288f,P07528,19270,35165.0,1.0
67fdab47-b493-46a9-a7c2-3964f4a533bb,P07529,40601,64879.0,0.68
02fb2628-186e-49c1-832d-ff8dee153955,P07530,7705,31182.0,0.86
e693a938-a171-43e4-8df1-2534b17f7970,P07531,44996,24059.0,0.9
115318ce-9be3-4086-ba72-1adb54768bda,P07532,10912,31738.0,0.65
602ea39e-fe64-4ba4-afe2-d57c05d3fbd9,P07533,11918,80882.0,0.61
cf9556e6-844f-44f9-9932-9e2b4a7d5832,P07534,40057,69429.0,0.96
883488ea-0b4e-4f42-a48e-c15d8673131b,P07535,5676,31887.0,0.54
165708bd-24d3-44d3-ad98-8f76cb245e5d,P07536,12615,43823.0,0.86
4c172da7-0bc8-4094-a89b-81fc58e1e059,P07537,37031,19811.0,0.66
43a4830a-540c-4bb1-8c0e-b32032a6e1c4,P07538,25759,31866.0,0.97
5e57bdbc-ea9b-4cbd-8d51-91d5c89a971b,P07539,7261,89898.0,0.66
d2c317ed-a96c-4081-bb25-c570561722ef,P07540,22132,,0.93
7642c956-ef67-4b7a-a6de-2d9144d48853,P07541,32579,,0.6
b88f7ec7-c9b2-4e65-9f5f-d2323504527e,P07542,10302,66507.0,0.96
e52a6ba4-fc3d-44df-b2cf-31634b99a638,P07543,38421,97178.0,0.85
5c28a0e0-7890-4990-a6d8-14625dc220b9,P07544,44724,95787.0,0.98
ad31cfa7-dbc6-446e-9033-00fe207606e3,P07545,27144,23908.0,0.64
d380e104-7b17-40b4-9640-37364418208a,P07546,16360,20360.0,0.86
83bb34e4-c768-4694-a827-97b8c544de6b,P07547,30180,,0.99
d115ee20-6dd0-4800-aeee-6893b82ced7c,P07548,8515,,0.91
f11549e4-4e43-4ab1-9113-ae1dfad7918a,P07549,32389,,0.54
a2039475-e7ad-4fd2-8bd0-2a88499b45eb,P07550,5279,,0.72
2074e174-3ada-4e14-bbaa-fe176028a262,P07551,4456,15460.0,0.77
09e91b35-037a-4e70-8774-e8fa46816e32,P07552,35303,14320.0,0.69
09aa1766-4f2b-4d4a-a0fc-895e82eef0db,P07553,5687,19573.0,0.83
90196dc1-340d-407c-9334-861028cf2123,P07554,23759,43015.0,0.91
398b9cbe-c6c8-413a-a6a5-dc58506687fc,P07555,42739,81503.0,0.55
c76ac71d-7ccd-4b10-8b4a-3b27a668554c,P07556,44074,87192.0,0.71
0337f10f-a9e2-4119-b6d5-876cf3f83efd,P07557,12609,28226.0,0.7
5f135397-5ec3-4658-bb79-ab454486b166,P07558,33778,,0.77
4885a535-87d2-4036-821a-3bcb4881374b,P07559,28700,86351.0,0.59
de154109-117c-4e94-845d-8cc328293bb4,P07560,12766,95228.0,0.87
b4aecf28-7aef-4042-9dc7-d0faaa1a26c1,P07561,46512,39473.0,0.63
1798a8b2-fbf2-46ae-b948-a05f2b7ee1d7,P07562,7114,56660.0,0.64
d5dff40f-cd1a-4c97-bdd0-e6a3c24de8ba,P07563,11387,,0.68
4d062f8b-4d58-4ec1-b77e-4c3de72e25d5,P07564,22471,42621.0,0.96
4311fb79-7f24-4621-af20-b972e8cf60b9,P07565,18237,32879.0,0.69
edab160a-bac7-4342-9950-2285891469a2,P07566,43267,,0.61
89c5a318-8258-412b-917d-f9db8f7b6e16,P07567,41916,,0.54
4bb2cdf1-ad2f-4ba0-b93c-6f294628eeb6,P07568,48590,2534.0,0.64
ac92d0a7-2149-4a1a-a15b-5229b179afe4,P07569,12329,89331.0,0.8
69eec8ae-d910-4b6f-9872-16aaba45de64,P07570,19856,37334.0,0.98
53e0c53c-a78b-4248-85ed-223de1d6ee29,P07571,1575,32481.0,0.93
50d4f436-b476-4750-bd27-376182c91019,P07572,6008,,0.64
65973574-c2a0-4d60-97f3-f62876e901d2,P07573,33523,71166.0,0.87
d77b718b-04ab-4c97-ad6a-57d357b6e7d6,P07574,12562,50010.0,0.74
59642fc9-c2ac-4ab3-aaac-c1571a66463f,P07575,43283,,0.53
68bd9a4f-074b-42b2-ad7c-7dfaa9c826b7,P07576,30210,94586.0,0.63
c6c30541-bfcf-44c9-a6e0-ff7b5241dd95,P07577,3201,,0.68
0e21801f-df1a-4e3c-b847-a819995cfd58,P07578,4580,54998.0,0.59
5e92a5c8-548d-4de8-af45-e9517419b782,P07579,1957,,0.52
1eb46bc7-4449-43bc-bd7b-f2b54f95663e,P07580,20688,50362.0,0.56
f61f0fab-753c-4224-a4ee-e3456115c5a6,P07581,48292,,0.62
19d5bb8c-cb9e-4c21-8359-50b0386a4ba0,P07582,40113,66880.0,0.68
61628f6a-3283-4c1d-8596-5e37fc484eab,P07583,35623,,0.53
9d579dd1-f442-4c7a-8f37-ea7954568d2d,P07584,45633,,0.66
25bc9f10-9a28-4e15-9731-5c60ad12073b,P07585,48899,61496.0,0.55
ce8cba35-311b-4f78-ad2e-4df72016b849,P07586,45512,61799.0,0.86
310ddcc2-c69a-4c92-9694-55b1ae6eea1a,P07587,46232,1349.0,0.59
21c1c3a9-4a9d-4972-9897-2be8456365c7,P07588,33004,,0.55
c32ac23e-6c39-4448-9be8-996144277148,P07589,1287,5769.0,0.51
2463ee73-4a8a-4aad-84b6-dadc18c99709,P07590,47296,76481.0,0.86
d0588649-02b4-4665-b337-3106f27a4a90,P07591,14890,67679.0,0.73
d190eac6-e510-4c7b-8476-6af667e49d2c,P07592,31948,4835.0,0.8
c8b1abb2-72c7-4177-a1f6-13849f1ccbca,P07593,44441,,0.59
779a9f62-6127-4dd9-b03f-2be12676eef9,P07594,37802,,0.99
45792843-f78c-425b-8fac-8495baf9ffb3,P07595,18097,,0.53
bab521bf-a48c-4c2b-a338-99bf1e11d4f1,P07596,48589,97581.0,0.51
f564188a-695f-4f8f-93d1-e968502d753e,P07597,40164,,0.93
9473ce9e-3bdb-4ad7-8f0d-66e96a4121ac,P07598,35534,14066.0,0.58
48d40aea-63eb-46ad-ab42-bcae597fecfa,P07599,14910,,0.89
119542d5-1a0d-4586-9d25-157bd72da10e,P07600,4391,,0.7
4cf980e8-ce82-4d2e-b355-45fd6506dc5f,P07601,44927,,0.87
b3b933ed-8406-47f9-967d-f306826c0ac7,P07602,7656,42820.0,0.68
81ce66b9-8833-4ea0-a4c0-ffb435d77d81,P07603,5696,,0.58
883dc219-5a30-4f1f-800b-fc793488e26e,P07604,31481,86057.0,0.89
94d3d467-5704-4e21-9434-f4dd239309a4,P07605,36232,47444.0,0.94
d0606c49-4cf4-478f-a300-1c55cb5c038d,P07606,8664,73515.0,0.79
7801baf9-100b-42b1-8d0f-d6121b7afdd0,P07607,29157,77370.0,0.53
d0512c15-f624-4dfc-aae1-66e71c7a54f4,P07608,40562,55064.0,0.65
479bbade-1e3e-4e6f-9315-e2d1333e33b7,P07609,26427,16857.0,0.88
8aeb78ec-9f17-4a56-a202-b3d915faaa06,P07610,40046,,0.9
48a3003b-452d-4f0c-8a76-e8126faa64af,P07611,7767,,0.73
e51e0342-07cd-41c9-9159-09f4b07d87f2,P07612,47656,39312.0,0.83
cf81890c-0d5e-462b-8ff7-fc515ddc27e1,P07613,4791,,0.8
0b977a7e-ee13-4fc8-97b3-3b9216a94a21,P07614,47584,,0.78
e5a24f69-6b1f-423c-b3ce-c3cc790f5cde,P07615,22909,,0.71
9c10a986-01ce-4ae8-b380-300d3a98d076,P07616,49211,,0.78
def569a3-5f8a-453a-9172-ad50efa9e0b7,P07617,19336,38330.0,0.82
389449bf-31b1-4d5d-b8ed-a41adfbee471,P07618,22578,82772.0,0.91
a7f3b04d-e982-4bdb-bb75-8b4aa8e94f4c,P07619,7628,,0.91
bad77cb8-9dab-424c-ab6f-aff99970c8b6,P07620,22132,53499.0,0.84
c070da04-3e49-49a3-a180-096c1c7f7d57,P07621,38736,46117.0,0.69
5af2b4e1-c761-4f43-9354-860be06cad20,P07622,8303,73780.0,0.86
fe2c6fd8-ed7d-4587-8801-f5e134e232ea,P07623,10901,86332.0,0.91
e8926699-e0df-44cf-9c9a-a486d59064d0,P07624,4748,,0.84
9e6869f8-2607-46d0-ab7d-1145dd1203b3,P07625,47897,,0.81
1e4b722c-2e62-458c-b1b2-ac4a702f51dc,P07626,15791,,0.75
21ac000d-51cb-4202-9994-a9e17d3600b5,P07627,3345,81336.0,0.8
06f41a14-acf1-4975-b52c-500a71c346c6,P07628,30263,,0.53
df505ab3-2a3c-43da-a52c-d69c0e0d79a4,P07629,17125,,0.81
2b31b351-8a06-457d-bc6d-440d54f3c6c8,P07630,2393,27082.0,0.74
3f0ec67f-1569-4b9a-a127-f5f7b97816d2,P07631,48047,16794.0,0.88
799dbe3c-553a-4f32-8eef-ce536fa7a341,P07632,37976,,0.87
caff5011-d88c-4b12-8513-24036c67419d,P07633,15555,,0.88
46c2858e-cc19-43ff-8819-16bd4ee72cb7,P07634,8069,94871.0,0.85
a05564cf-335f-48b5-8379-cab5bf21dc10,P07635,7942,89847.0,0.58
8ec1fb0b-7a25-479a-a5b9-f85f225a4935,P07636,44863,12293.0,0.69
62052359-60a3-465f-9525-5375c4c4f898,P07637,47876,,0.84
f83e80e0-aace-475d-aef3-7023d77cbed2,P07638,15285,,0.51
a6c2bc4e-da04-46fb-b421-022a731097e1,P07639,35266,,0.56
cfa1700f-ade8-4dcf-ba3f-9dfdf2662a67,P07640,46123,,0.79
af95b99d-17bd-49b3-923d-97788f213ed4,P07641,12519,20562.0,0.97
c9b3bd0b-af97-4d9d-94e2-335751e79bb3,P07642,15989,91466.0,0.72
74364e25-b431-42f4-98e2-ba8f5ff16498,P07643,43527,71032.0,0.54
7b4fc258-455a-473c-ba45-22454ebfad24,P07644,18536,,0.66
250cd4ed-e35d-4059-9b8d-ed97e1804645,P07645,10893,,0.55
8d4d76c6-19f9-4a5d-a088-24d3f7c557a7,P07646,5656,,0.8
f160b075-c581-4605-9496-abc219399423,P07647,36710,21587.0,0.76
f6248d0c-9f26-48cc-912d-1efafa0c4f0f,P07648,34733,37700.0,0.91
0944c33b-cf54-4e7e-bb8e-d3192452b5d1,P07649,29478,73440.0,0.8
01776b41-c8ef-4f55-9649-ad519cb2422c,P07650,15750,,0.72
b11ceb0d-2635-40fd-ade4-1ee012ddc2d5,P07651,13961,20223.0,0.81
de970c3c-7feb-4ff0-81c9-aa800309cac9,P07652,46151,57032.0,0.8
64d7e2ca-3b2f-416d-a204-28db07bae5d2,P07653,8791,42166.0,0.86
8d6807bc-0d5d-4810-a49c-3a1090eeb182,P07654,24312,38924.0,0.87
ea816922-a7ef-403b-930b-ffc16aaca2d0,P07655,20734,51725.0,0.76
cd2c74c3-fac1-415c-acd5-50215c530343,P07656,8326,75103.0,0.99
6abb94c2-f5cb-41e7-a4c6-da41a77957c1,P07657,7987,94295.0,0.53
6116daee-9e7a-422e-93b5-8a6be6490169,P07658,24454,14568.0,0.89
f14b4a46-5a2a-4a74-946f-e208ad41edf8,P07659,15317,,0.97
641c6831-9738-4554-b45f-57f8a3373586,P07660,1096,6868.0,0.87
ee035712-4326-45c9-9a0d-725b13d81dd2,P07661,43033,,0.63
47ea6122-739d-49a3-9958-16d8e80841ba,P07662,49101,,0.78
8ae189f4-7612-47ed-85e2-2011d6a9b0a1,P07663,26146,,0.9
4c9d9b20-5e8b-4180-a040-532e7539da21,P07664,37492,56665.0,0.65
e7acf1fe-47d6-43cb-9870-6d0e376a3ce2,P07665,25198,44647.0,0.65
dae793ca-2b88-430d-876e-6c3e8ab22dc5,P07666,37313,,0.82
5304212c-2ec8-4e6f-b322-c02ac7f05879,P07667,15626,92070.0,0.57
c1921f96-c54f-48bf-8947-84ba90b26734,P07668,44068,28351.0,0.6
23ede95b-b0b4-4266-a585-fcd2f02e457c,P07669,31776,23774.0,0.81
2ccd32d7-1ec7-416a-a154-1c85dae2f108,P07670,14540,93622.0,0.96
668b00ba-a88b-46c4-8934-b26ff36b6557,P07671,30223,98738.0,0.92
ca2a9848-e7f7-48ca-9949-df31fc45b921,P07672,44778,63170.0,0.81
cb487195-837b-474c-9528-1dee0eb18d85,P07673,16472,40100.0,0.67
9bdcc4bd-d888-4ccb-ace2-f1ca001723de,P07674,21252,80002.0,0.77
78449cc8-9800-420f-8e29-3ab17522860b,P07675,2584,,0.52
c928b87c-7eaf-4f54-931c-7adea3483bac,P07676,42961,,0.92
3efe5b84-7aca-4a39-995b-49c8c445bce0,P07677,11706,,0.52
3e405cf1-801c-413d-9fa2-219cecf39ce6,P07678,32896,,0.92
f272b831-f0fc-49b1-9a0b-fd3fd8fbeac3,P07679,6398,83912.0,0.83
21cb32d6-c00d-4130-9f89-04b4e334c7a4,P07680,23385,36225.0,0.62
080118a7-1e2b-41ec-a0fb-63af85e6a8f8,P07681,47711,42562.0,0.8
0943f2f7-9fad-453f-9c96-56f0dcdf6a11,P07682,34674,15961.0,0.63
b8f05b9d-ec09-4d09-b98a-9440799ef396,P07683,38187,67512.0,0.63
3bc47ba0-5fe0-4a78-a07d-7fabe41bda1a,P07684,48749,,0.79
074ce89c-cf41-4cf8-9c16-eaad56db695d,P07685,15354,74212.0,0.96
ab352235-6be8-45aa-a66e-02600feafa15,P07686,3820,81228.0,0.61
32e6a262-6d4a-4c64-bdde-8ebffd24ab76,P07687,14198,,0.61
fa980e3c-d3db-426f-84d5-0ae144ba4f3b,P07688,23267,32859.0,0.98
44b8cb4c-0a32-4af3-b9b5-8042c47ea7ee,P07689,40847,,0.74
f1962139-9c32-42a9-8265-01ef439cec18,P07690,42596,35515.0,0.64
02aa3121-29f1-4fa3-856d-322a7b70c78c,P07691,1082,55215.0,1.0
a00e99ea-098e-4b66-bd26-d3c93947feee,P07692,41923,,0.59
0147e3dd-30cc-44fa-a204-3cf914fb1d30,P07693,10730,,0.97
1667172a-79b9-4772-933c-c6575d29e81d,P07694,31829,,0.84
b77a0768-f924-4dc5-97af-1175581bffaf,P07695,20722,7952.0,0.54
9a7b1bb7-1c7a-4721-be70-be82b24e1f4d,P07696,6975,75863.0,0.58
4efd4481-8b06-4025-a39e-724fd7cca805,P07697,21034,,0.64
463af275-abca-4dc9-a073-507d961cbb59,P07698,47036,99181.0,0.99
5dc1e808-2734-4b1d-841e-6d3ad40e93da,P07699,17495,,0.67
e372d6c2-704d-4067-8298-7971e2bbfa6b,P07700,28760,26506.0,0.53
6bcfbefa-7680-423f-959b-9d4289a3063a,P07701,2857,92115.0,0.91
629a0663-3550-4111-bbe3-a3a4193a60fd,P07702,5603,55939.0,0.73
afc066c4-328c-4936-932a-b88433c5dc4d,P07703,2208,64388.0,0.84
66ccc5b6-988e-4a00-9160-5ca5cb084642,P07704,48806,57180.0,0.58
5c096230-1d6f-47fe-be93-15265893c271,P07705,33024,11590.0,0.72
8a894a5e-0677-4abb-844c-035346745d25,P07706,47237,44455.0,0.73
bbc97395-4050-4736-9e22-60ea93c4e5f5,P07707,23420,59074.0,0.78
3019b492-af11-488f-b801-902e3c5a19c5,P07708,2189,44758.0,0.9
af0a334a-c330-4bba-a6fe-fcfdfd0a1fd8,P07709,7151,81161.0,0.74
a80bbd41-0f94-43b9-a988-6570ab0dcbeb,P07710,28579,,0.6
593321bd-2e4a-480b-b095-b0d739090322,P07711,22796,,0.92
84826149-ca40-41e9-9312-ed9a430d4150,P07712,24139,,0.71
11520aea-04f3-4148-8474-62ac6c0bf0a9,P07713,31241,34377.0,0.93
67762471-bace-4509-9986-6033cb2ec628,P07714,48431,36899.0,0.72
6f8f09fa-7956-48f0-a4d8-903261131d74,P07715,33263,,0.59
663fb0e4-1692-4f64-9b91-844cef589218,P07716,28912,91918.0,0.85
477fa2bf-b3e9-4957-b46b-ca69a43a5301,P07717,34744,13799.0,0.6
028d5a35-2b6f-4230-8ff3-1eff9e326354,P07718,23353,34741.0,0.87
c155389e-c567-432f-b449-87cb2feff3bb,P07719,22286,49229.0,0.96
c4c9a805-ab2a-467b-8dbf-9562a6b7568d,P07720,23956,,0.56
36d574aa-ee10-4bff-9b6c-2a608c64b2e1,P07721,44145,,0.74
3b22ce2f-c3dd-400c-ab65-8760685390a6,P07722,1200,,0.81
33c1f317-14a7-4844-9a95-a46454e22a2e,P07723,16524,13818.0,0.82
a2b03354-eee9-47c3-82b4-485c2ed6fc82,P07724,4870,7379.0,0.78
bc04f8dc-4f85-4523-b74b-9688641eb705,P07725,4087,84769.0,0.75
0e31553a-ba0f-4c05-8348-070dde115bb3,P07726,3276,,0.7
4d3881f5-414b-409d-bd8a-95766081a15b,P07727,17962,57773.0,0.57
9bc92174-3b97-4526-bd1e-bb02faed318f,P07728,6755,10989.0,0.94
a2ebe906-2bba-40f1-ab9a-b22bfe82df96,P07729,17139,61313.0,0.62
3f0fdbfd-53c4-4dae-a86c-a66b3d288b8b,P07730,24265,41734.0,0.81
2840572a-4ba7-44b3-9d94-8a8cbbae1e75,P07731,17121,41366.0,0.92
722377a6-91a0-482a-a1cb-fc3b4ea3a1da,P07732,49152,,0.87
3a6bb63a-f8fb-4177-9c39-5a731fd363af,P07733,40548,37981.0,0.96
d7b3b08e-78b4-4782-bb1f-ae6dbbc36f48,P07734,44989,,0.6
680dbaa3-cce9-4791-aa1b-8e6987c133b1,P07735,30964,49911.0,0.93
5a3d687e-9156-4284-90bb-53786304f865,P07736,41118,51795.0,0.88
32203cdf-ffbe-48ec-b539-63418dd7812f,P07737,8341,93887.0,0.71
237f8176-82ec-4076-aeba-1fb327b63b33,P07738,16539,94378.0,0.98
f0efc82e-4bbb-4e34-9526-96ba00f39da3,P07739,42663,,0.94
5c02bd54-2c43-4746-abfd-f82b7a9d6044,P07740,37666,46073.0,0.82
5108e21d-60b7-4229-9b57-f5d38b0fd98c,P07741,37377,1983.0,0.68
04655175-e891-4190-a790-15a2b2e73ba7,P07742,34001,42824.0,0.75
0448ff76-857b-45e3-bbcf-8abcfa35196e,P07743,27131,74781.0,0.92
93cba3b8-a850-434a-ae8c-50a636a84035,P07744,2770,,0.91
d0bd09aa-19b3-4cd9-86d7-caede00e3162,P07745,26137,65200.0,0.97
ec8fb9fe-a2dc-4883-a077-bcef445a1795,P07746,27656,24683.0,0.73
a4bc8450-652e-424f-a218-4f8140903a14,P07747,48345,39274.0,0.59
47aeb45d-86f3-49f4-b2c5-c1a58a1ce8eb,P07748,6913,61416.0,0.72
8a45188a-dad0-43fd-b070-25ddce0927b7,P07749,34358,84190.0,0.89
13c72473-92d8-498f-839e-4c8e7e85acc1,P07750,8749,94692.0,0.77
2baf19f1-9652-4034-a109-1e9c66977bdf,P07751,35084,,0.54
6a6a5732-0fb9-4195-a852-5eba53d56c57,P07752,14131,,0.82
3879158a-542b-4e19-b7ba-e7b9564e5e3d,P07753,33000,92759.0,0.64
1cad5d32-e4b3-4804-b673-c5db7a19fa0b,P07754,13591,,0.96
db39fb67-479e-4650-a6fb-e972909fa6e3,P07755,19071,29427.0,0.66
78573158-3070-4e05-bef6-9fd99a566098,P07756,5481,97874.0,0.83
7da45d11-1252-443a-9a09-cdc7408fc926,P07757,14809,68678.0,1.0
bafb864c-d142-4455-80cd-28effcfbaf71,P07758,29545,92653.0,0.64
6d6f2a09-102f-4bc4-88dd-9c604131711c,P07759,17914,,0.61
3dc91cf5-4ddb-4ae5-8959-fac2b99ac721,P07760,17479,,0.52
5d0ef490-a91b-4460-8d66-78369aab80f2,P07761,42030,3570.0,0.56
3246e58e-1a3e-4c5f-bb5b-88661e0bd3f2,P07762,42237,82905.0,0.68
3451fa2f-5158-474e-8739-9c93d9b47922,P07763,15969,5008.0,0.54
0865a289-4376-46c5-9004-23620e7b81f8,P07764,6365,82276.0,0.68
cf49da2d-9a3e-487b-88d5-900d28175444,P07765,23551,89895.0,0.54
37a2d82c-f329-48bd-b3fb-0f1d37b69d31,P07766,15839,58156.0,0.95
6332bf26-c7db-45e6-8188-0731894ac459,P07767,24694,,0.88
a23acc01-170c-4120-8207-c4ebe8d202f4,P07768,38990,29086.0,0.66
6b6679d7-d5fe-4a2e-9252-94482fc21615,P07769,28898,6039.0,0.83
3608e42a-090b-4306-8b55-60df8ccd9066,P07770,42993,35577.0,0.94
a3df3c7d-f5d1-4b43-99d7-cd30259a0d06,P07771,22077,,0.89
73fc6893-89e7-4d1f-aabd-e95d7acdb326,P07772,30783,,0.91
9282f1dc-f278-4618-a5af-8dd48bafc6e5,P07773,2017,39053.0,0.74
6bb0e75c-ffa6-4df1-8ebd-cc0721fda902,P07774,12595,83993.0,0.82
d0e36ab4-5347-44d3-9e5d-d187a6b628ff,P07775,8211,,0.92
f988bd32-ae16-497e-a6bc-c7a91f769405,P07776,30240,77477.0,0.58
4471217b-36b3-4be4-907e-2e946de50a82,P07777,3986,59342.0,0.93
ba3ed497-4b87-4702-85b5-3fbc84fcddad,P07778,24547,,0.52
46f16d0f-7c0c-46bc-93a4-86d829112f73,P07779,1615,7476.0,0.58
873c780c-6eea-4ee3-8f10-d069556294d6,P07780,9978,,0.77
1bbb4d26-145d-4f76-8adf-3c231097f136,P07781,32589,93991.0,0.51
fe825ba8-b066-4d42-9c42-e7ca6b8f953b,P07782,7705,,0.82
0b34b30e-fa79-488a-b82d-eaafc9769cc5,P07783,6566,10796.0,0.52
0f76bb0b-94f5-4594-8213-eacd980eac5c,P07784,38462,45563.0,0.61
0236eaba-4b42-46fd-921f-b2004865bc57,P07785,21250,24208.0,0.63
5f6cf3f5-a029-409a-9a78-8152218db450,P07786,27023,64780.0,0.94
9841ad32-205d-4b31-9605-44610debb715,P07787,39164,25348.0,0.53
3d62ef07-943a-451e-bad7-a733be288ced,P07788,2736,76482.0,0.66
