Project ID,Name,Sector,Location,Status,Budget (USD)
P07727,Project_E1EHRD,Renewable Energy,"Scotland, UK",Ongoing,6896006
P07728,Project_HW8T8I,Urban Development,"California, US",Ongoing,5664490
P07729,Project_R9YPE7,Renewable Energy,"Tokyo, Japan",Ongoing,9430201
P07730,Project_CFYSQ6,Water Management,"California, US",Completed,3146486
P07731,Project_1D6PGX,Water Management,"Delhi, India",Ongoing,4045622
P07732,Project_H9ZTQY,Urban Development,"Scotland, UK",Proposed,4083199
P07733,Project_GUGODG,Urban Development,"Tokyo, Japan",Proposed,4133147
P07734,Project_226YNE,Urban Development,"Scotland, UK",Proposed,7796325
P07735,Project_KIOOTE,Water Management,"California, US",Proposed,5552098
P07736,Project_2QRXVI,Renewable Energy,"Cape Town, South Africa",Proposed,5361116
P07737,Project_OF7LXE,Sustainable Agriculture,"Delhi, India",Ongoing,8084867
P07738,Project_UWDRNK,Water Management,"California, US",Proposed,1265494
P07739,Project_I504SW,Renewable Energy,"Delhi, India",Proposed,4222449
P07740,Project_3I1QGW,Renewable Energy,"California, US",Proposed,4474287
P07741,Project_KQLYDO,Renewable Energy,"California, US",Ongoing,4447617
P07742,Project_IS5B6P,Renewable Energy,"California, US",Completed,2136207
P07743,Project_MDWL7T,Sustainable Agriculture,"California, US",Proposed,5138024
P07744,Project_9B62MS,Water Management,"Tokyo, Japan",Proposed,4770543
P07745,Project_THHKOK,Renewable Energy,"Scotland, UK",Proposed,4305109
P07746,Project_ZJJXIZ,Urban Development,"Delhi, India",Ongoing,9258630
P07747,Project_P8JVT8,Urban Development,"Scotland, UK",Proposed,8535861
P07748,Project_V0HHET,Urban Development,"California, US",Ongoing,3105870
P07749,Project_IS8OJY,Water Management,"Tokyo, Japan",Ongoing,2035135
P07750,Project_K2YM01,Sustainable Agriculture,"Scotland, UK",Proposed,4697952
P07751,Project_0AK41F,Sustainable Agriculture,"Delhi, India",Proposed,3898349
P07752,Project_3LCWGT,Renewable Energy,"Scotland, UK",Completed,1755220
P07753,Project_CVY7OY,Water Management,"Cape Town, South Africa",Ongoing,1829350
P07754,Project_KDVWC3,Sustainable Agriculture,"Delhi, India",Ongoing,6106619
P07755,Project_15Y9XL,Renewable Energy,"California, US",Ongoing,8720536
P07756,Project_TTC6IL,Sustainable Agriculture,"Cape Town, South Africa",Proposed,3199013
P07757,Project_X21O4E,Water Management,"California, US",Completed,7098632
P07758,Project_FBKP6P,Renewable Energy,"California, US",Ongoing,9957358
P07759,Project_FBW21I,Water Management,"Tokyo, Japan",Ongoing,7728394
P07760,Project_BSGAW8,Urban Development,"California, US",Proposed,5961066
P07761,Project_JQA1DL,Sustainable Agriculture,"California, US",Proposed,4983957
P07762,Project_2V1HEO,Water Management,"California, US",Ongoing,5005700
P07763,Project_67GJHQ,Urban Development,"Tokyo, Japan",Proposed,5833709
P07764,Project_W98KVG,Sustainable Agriculture,"Delhi, India",Ongoing,3794896
P07765,Project_PKFR01,Urban Development,"Cape Town, South Africa",Proposed,7297314
P07766,Project_CTKPRE,Sustainable Agriculture,"Tokyo, Japan",Ongoing,1327877
P07767,Project_O8JPD3,Sustainable Agriculture,"Tokyo, Japan",Proposed,1127702
P07768,Project_T6LQJO,Renewable Energy,"Delhi, India",Completed,1511783
P07769,Project_MHNSFO,Urban Development,"Cape Town, South Africa",Ongoing,5894118
P07770,Project_Z8GT87,Water Management,"Delhi, India",Proposed,6793348
P07771,Project_HM5XHM,Sustainable Agriculture,"Scotland, UK",Ongoing,5763072
P07772,Project_TL05Q1,Sustainable Agriculture,"Scotland, UK",Completed,1514495
P07773,Project_VOI1LV,Urban Development,"Tokyo, Japan",Proposed,7338754
P07774,Project_SG5TYB,Sustainable Agriculture,"Scotland, UK",Completed,5911714
P07775,Project_EKH9OQ,Renewable Energy,"Delhi, India",Proposed,9818371
P07776,Project_KILC2O,Sustainable Agriculture,"Cape Town, South Africa",Completed,2510680
P07777,Project_8X6ELV,Urban Development,"Delhi, India",Completed,6765967
P07778,Project_FHS365,Water Management,"California, US",Completed,1091586
P07779,Project_0A20GU,Renewable Energy,"Scotland, UK",Completed,7480416
P07780,Project_0DEIGO,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,5524802
P07781,Project_HVEBRH,Urban Development,"Scotland, UK",Proposed,9703659
P07782,Project_NPGAUD,Renewable Energy,"California, US",Completed,2747361
P07783,Project_LITTWE,Water Management,"Delhi, India",Proposed,5944124
P07784,Project_56QX81,Sustainable Agriculture,"Scotland, UK",Completed,9858704
P07785,Project_BS5RTF,Sustainable Agriculture,"Scotland, UK",Ongoing,6067441
P07786,Project_8GGI8D,Water Management,"California, US",Proposed,5978824
P07787,Project_6VTB5X,Water Management,"Scotland, UK",Completed,9102746
P07788,Project_4SYNHY,Renewable Energy,"Delhi, India",Ongoing,9157271
P07789,Project_V4R5UI,Renewable Energy,"California, US",Ongoing,4184537
P07790,Project_YV678I,Urban Development,"Tokyo, Japan",Proposed,6540552
P07791,Project_D05MTU,Urban Development,"Cape Town, South Africa",Proposed,2768485
P07792,Project_P3B0SN,Water Management,"Delhi, India",Proposed,1922024
P07793,Project_8OWTHT,Sustainable Agriculture,"California, US",Completed,9631598
P07794,Project_N3J4EP,Water Management,"Tokyo, Japan",Completed,2193347
P07795,Project_ALZ99T,Sustainable Agriculture,"Scotland, UK",Ongoing,7909829
P07796,Project_RCIVOU,Renewable Energy,"Delhi, India",Proposed,3576150
P07797,Project_Q285GZ,Sustainable Agriculture,"Delhi, India",Proposed,4884655
P07798,Project_FHOS9R,Water Management,"Tokyo, Japan",Ongoing,3291880
P07799,Project_KJJEGO,Renewable Energy,"Tokyo, Japan",Proposed,3299283
P07800,Project_76TDS4,Urban Development,"Cape Town, South Africa",Proposed,4915776
P07801,Project_Z6V0MJ,Renewable Energy,"Scotland, UK",Ongoing,1833504
P07802,Project_NRLZAK,Water Management,"California, US",Completed,6093628
P07803,Project_H97DBS,Water Management,"California, US",Completed,2600703
P07804,Project_4XFTCI,Urban Development,"Cape Town, South Africa",Proposed,1151351
P07805,Project_W3EY5Q,Urban Development,"Scotland, UK",Completed,8435993
P07806,Project_AWE52A,Sustainable Agriculture,"California, US",Completed,7759937
P07807,Project_8OWIIQ,Water Management,"Scotland, UK",Completed,2806704
P07808,Project_XKAX9F,Renewable Energy,"California, US",Proposed,4357842
P07809,Project_I07ULG,Urban Development,"Cape Town, South Africa",Completed,6723057
P07810,Project_X3CEOH,Urban Development,"Scotland, UK",Completed,1726314
P07811,Project_048UY0,Water Management,"Delhi, India",Proposed,3989417
P07812,Project_J7SNHO,Sustainable Agriculture,"California, US",Completed,4430308
P07813,Project_EZVPNP,Sustainable Agriculture,"Cape Town, South Africa",Completed,9696755
P07814,Project_Q8W9IU,Urban Development,"Cape Town, South Africa",Ongoing,6596966
P07815,Project_DFBK0L,Renewable Energy,"California, US",Completed,2190605
P07816,Project_EFR2JM,Sustainable Agriculture,"Scotland, UK",Completed,4527237
P07817,Project_21ED3H,Water Management,"Cape Town, South Africa",Proposed,2930017
P07818,Project_LNGTWZ,Renewable Energy,"Scotland, UK",Ongoing,6758774
P07819,Project_M4VAWF,Water Management,"Cape Town, South Africa",Ongoing,6865141
P07820,Project_WSQSV0,Urban Development,"Tokyo, Japan",Ongoing,2393081
P07821,Project_QC7TIA,Water Management,"Tokyo, Japan",Completed,2684977
P07822,Project_YZAYVN,Urban Development,"Tokyo, Japan",Ongoing,2699837
P07823,Project_FBBX88,Urban Development,"Scotland, UK",Proposed,9333331
P07824,Project_B8KMEY,Sustainable Agriculture,"Tokyo, Japan",Completed,6292209
P07825,Project_Z8R8U0,Water Management,"Tokyo, Japan",Ongoing,2616174
P07826,Project_4DWAGA,Renewable Energy,"Delhi, India",Completed,1278536
P07827,Project_EFZD7X,Renewable Energy,"Cape Town, South Africa",Proposed,8904632
P07828,Project_AX1Q0G,Urban Development,"Delhi, India",Proposed,9746429
P07829,Project_5BH8HQ,Sustainable Agriculture,"Delhi, India",Proposed,1186092
P07830,Project_A1W7KR,Renewable Energy,"California, US",Completed,2335426
P07831,Project_N3T0F2,Water Management,"Cape Town, South Africa",Ongoing,5730073
P07832,Project_I8DDKI,Water Management,"Delhi, India",Ongoing,5608612
P07833,Project_ZVNRDV,Renewable Energy,"California, US",Completed,1278124
P07834,Project_AAVPM8,Renewable Energy,"Tokyo, Japan",Completed,3811741
P07835,Project_5HK3UH,Sustainable Agriculture,"California, US",Ongoing,1698603
P07836,Project_YUVULB,Renewable Energy,"Cape Town, South Africa",Proposed,8874717
P07837,Project_53PPY2,Urban Development,"Tokyo, Japan",Completed,6840116
P07838,Project_FDW3L6,Water Management,"Delhi, India",Completed,1452688
P07839,Project_ZEPLAW,Urban Development,"California, US",Completed,2620202
P07840,Project_L7A7WK,Sustainable Agriculture,"Tokyo, Japan",Ongoing,4767374
P07841,Project_SO4KHQ,Renewable Energy,"Tokyo, Japan",Ongoing,6063032
P07842,Project_0C14X8,Renewable Energy,"California, US",Proposed,4896735
P07843,Project_NDUR3A,Renewable Energy,"Tokyo, Japan",Ongoing,7000056
P07844,Project_LSX00W,Renewable Energy,"California, US",Proposed,7690839
P07845,Project_3Y6MON,Urban Development,"Cape Town, South Africa",Completed,1931581
P07846,Project_12J6N3,Urban Development,"Scotland, UK",Ongoing,5555498
P07847,Project_WDG644,Renewable Energy,"Cape Town, South Africa",Completed,6772352
P07848,Project_DGGYQU,Urban Development,"California, US",Completed,5047331
P07849,Project_GKWIIO,Water Management,"Tokyo, Japan",Ongoing,8834733
P07850,Project_98YRC7,Urban Development,"Delhi, India",Completed,2340941
P07851,Project_TZJIBB,Urban Development,"Cape Town, South Africa",Proposed,2838091
P07852,Project_7W4IOT,Urban Development,"Scotland, UK",Proposed,4206546
P07853,Project_12VRLV,Water Management,"Cape Town, South Africa",Ongoing,7814949
P07854,Project_NGCKD5,Renewable Energy,"Tokyo, Japan",Completed,8853144
P07855,Project_VP1BN2,Urban Development,"Tokyo, Japan",Completed,1465493
P07856,Project_WWLJM4,Water Management,"Cape Town, South Africa",Completed,7898907
P07857,Project_R25KUY,Renewable Energy,"Scotland, UK",Completed,2789795
P07858,Project_XE54YD,Urban Development,"Scotland, UK",Ongoing,7985927
P07859,Project_GREEPK,Urban Development,"Cape Town, South Africa",Completed,5647362
P07860,Project_P3HVFL,Water Management,"Scotland, UK",Proposed,1011813
P07861,Project_CM56IK,Water Management,"Delhi, India",Ongoing,5850990
P07862,Project_WHONAY,Urban Development,"California, US",Proposed,6044483
P07863,Project_HGLUXB,Urban Development,"California, US",Proposed,2657329
P07864,Project_CG6Q3G,Urban Development,"Scotland, UK",Ongoing,3309151
P07865,Project_OTVAV7,Sustainable Agriculture,"Delhi, India",Completed,3843210
P07866,Project_5EIT83,Urban Development,"Cape Town, South Africa",Completed,5537643
P07867,Project_JNR5J4,Urban Development,"Cape Town, South Africa",Completed,9368063
P07868,Project_O4YJZI,Sustainable Agriculture,"Tokyo, Japan",Completed,7780690
P07869,Project_TY55L5,Sustainable Agriculture,"California, US",Proposed,1338788
P07870,Project_M64X1V,Urban Development,"Scotland, UK",Proposed,6947390
P07871,Project_TRNWA4,Water Management,"Scotland, UK",Proposed,8615802
P07872,Project_EPS7Y3,Water Management,"Scotland, UK",Completed,2169735
P07873,Project_LCULID,Urban Development,"Tokyo, Japan",Completed,4446456
P07874,Project_RFCV60,Renewable Energy,"Scotland, UK",Completed,9373105
P07875,Project_PSGDW7,Sustainable Agriculture,"Delhi, India",Ongoing,7138070
P07876,Project_QZ1A5O,Urban Development,"Delhi, India",Proposed,1193849
P07877,Project_30J2HJ,Renewable Energy,"Scotland, UK",Proposed,3745555
P07878,Project_96RJXK,Renewable Energy,"Delhi, India",Ongoing,5818560
P07879,Project_Q6Z3M5,Renewable Energy,"California, US",Ongoing,5447830
P07880,Project_KEWXAI,Water Management,"Tokyo, Japan",Ongoing,7770745
P07881,Project_48W3RV,Water Management,"Scotland, UK",Completed,8633821
P07882,Project_1FRIGC,Sustainable Agriculture,"California, US",Ongoing,9033995
P07883,Project_V5DVCY,Renewable Energy,"Cape Town, South Africa",Proposed,1641354
P07884,Project_BAZRGU,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,4825149
P07885,Project_L85R9S,Sustainable Agriculture,"Cape Town, South Africa",Proposed,5930244
P07886,Project_XJR9CG,Sustainable Agriculture,"Tokyo, Japan",Proposed,7878235
P07887,Project_FIQ2QM,Urban Development,"Delhi, India",Proposed,1701591
P07888,Project_USV72Q,Water Management,"Cape Town, South Africa",Proposed,6667353
P07889,Project_DIXOAW,Renewable Energy,"Cape Town, South Africa",Completed,9285631
P07890,Project_L3IGOS,Urban Development,"Tokyo, Japan",Completed,5999933
P07891,Project_EBALL9,Sustainable Agriculture,"Delhi, India",Proposed,3836626
P07892,Project_6HI961,Sustainable Agriculture,"Delhi, India",Completed,5701497
P07893,Project_FOZ1MC,Renewable Energy,"Tokyo, Japan",Completed,3430652
P07894,Project_6VB1U8,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,6484716
P07895,Project_DWM1RN,Renewable Energy,"California, US",Completed,2730706
P07896,Project_6DRW3L,Renewable Energy,"Delhi, India",Ongoing,8220260
P07897,Project_UCNGIR,Urban Development,"Delhi, India",Completed,8732102
P07898,Project_5XI0UJ,Water Management,"Tokyo, Japan",Ongoing,4240007
P07899,Project_FDIU4M,Water Management,"California, US",Ongoing,6170223
P07900,Project_ILG54K,Urban Development,"Cape Town, South Africa",Proposed,5068927
P07901,Project_4GNTGF,Water Management,"California, US",Ongoing,9483547
P07902,Project_R3DLKR,Water Management,"Tokyo, Japan",Completed,9436775
P07903,Project_WW3A0L,Renewable Energy,"Cape Town, South Africa",Proposed,6701572
P07904,Project_VJ4W2B,Water Management,"Cape Town, South Africa",Completed,2577143
P07905,Project_8D9JHQ,Renewable Energy,"Scotland, UK",Completed,9237692
P07906,Project_RUJJ5V,Water Management,"Scotland, UK",Ongoing,3585200
P07907,Project_RPCWGL,Water Management,"California, US",Proposed,2565098
P07908,Project_T4RBY1,Urban Development,"California, US",Completed,9763957
P07909,Project_XP618I,Urban Development,"Cape Town, South Africa",Proposed,2219700
P07910,Project_VQTFMU,Urban Development,"Scotland, UK",Completed,4957924
P07911,Project_O31IY5,Urban Development,"Delhi, India",Proposed,6853131
P07912,Project_XC4D9V,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,2049825
P07913,Project_GELQKL,Sustainable Agriculture,"Scotland, UK",Completed,9309006
P07914,Project_URS7JH,Water Management,"Delhi, India",Completed,5371993
P07915,Project_CYZ18N,Water Management,"Cape Town, South Africa",Proposed,5262143
P07916,Project_NPJ494,Water Management,"Cape Town, South Africa",Ongoing,2028063
P07917,Project_KPSXYU,Renewable Energy,"California, US",Proposed,4796971
P07918,Project_O5K65A,Renewable Energy,"Delhi, India",Ongoing,4464739
P07919,Project_JL36ZZ,Renewable Energy,"Delhi, India",Completed,6205937
P07920,Project_FOBZ66,Renewable Energy,"Delhi, India",Ongoing,9751485
P07921,Project_8AXLZG,Water Management,"Delhi, India",Completed,3691870
P07922,Project_ZGOCH9,Sustainable Agriculture,"Scotland, UK",Ongoing,8040557
P07923,Project_MHJ4HR,Urban Development,"Delhi, India",Ongoing,8424394
P07924,Project_0317OK,Urban Development,"Delhi, India",Completed,4449030
P07925,Project_0BSQM2,Sustainable Agriculture,"Scotland, UK",Ongoing,9267025
P07926,Project_9CN63G,Sustainable Agriculture,"Scotland, UK",Proposed,6090045
P07927,Project_V9QR47,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,8370038
P07928,Project_21LNJW,Water Management,"Tokyo, Japan",Ongoing,3666543
P07929,Project_354K5F,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,7647150
P07930,Project_34PH90,Water Management,"Scotland, UK",Ongoing,7857879
P07931,Project_FSCAXZ,Water Management,"California, US",Ongoing,6171964
P07932,Project_Q6Z76D,Sustainable Agriculture,"Scotland, UK",Proposed,8759447
P07933,Project_4UEYB5,Sustainable Agriculture,"Delhi, India",Proposed,4115155
P07934,Project_FFLFK7,Urban Development,"Tokyo, Japan",Completed,5023842
P07935,Project_JFZ4AJ,Water Management,"Tokyo, Japan",Ongoing,9975120
P07936,Project_BFCDNH,Urban Development,"California, US",Ongoing,5953187
P07937,Project_VMZH9I,Water Management,"Delhi, India",Ongoing,4249584
P07938,Project_DE4C66,Sustainable Agriculture,"Scotland, UK",Completed,3520496
P07939,Project_836YF4,Renewable Energy,"Tokyo, Japan",Completed,2201577
P07940,Project_5QSE9A,Water Management,"Delhi, India",Proposed,8758321
P07941,Project_690H0W,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,3441412
P07942,Project_D44YF8,Water Management,"Cape Town, South Africa",Proposed,6005910
P07943,Project_LRODNE,Urban Development,"Delhi, India",Proposed,3891619
P07944,Project_1SFW6C,Water Management,"Delhi, India",Proposed,7681903
P07945,Project_JMQ630,Water Management,"California, US",Completed,6803831
P07946,Project_RUH26Z,Sustainable Agriculture,"Tokyo, Japan",Ongoing,7740895
P07947,Project_BU73O7,Renewable Energy,"California, US",Completed,4988328
P07948,Project_62OMN9,Urban Development,"Cape Town, South Africa",Completed,7784787
P07949,Project_93SVJI,Water Management,"California, US",Ongoing,6472033
P07950,Project_XHD4IC,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,2093946
P07951,Project_TCFHD4,Sustainable Agriculture,"California, US",Proposed,9932449
P07952,Project_XO9UZI,Water Management,"Tokyo, Japan",Proposed,9627708
P07953,Project_021Y61,Renewable Energy,"Cape Town, South Africa",Completed,8782042
P07954,Project_SJTO15,Urban Development,"Tokyo, Japan",Completed,7200381
P07955,Project_MHKYU2,Renewable Energy,"Cape Town, South Africa",Completed,2923538
P07956,Project_6XN07B,Sustainable Agriculture,"Tokyo, Japan",Proposed,4945854
P07957,Project_1DJFSX,Sustainable Agriculture,"Scotland, UK",Proposed,5547935
P07958,Project_0GFOBG,Water Management,"California, US",Ongoing,9953838
P07959,Project_3O3WCF,Urban Development,"California, US",Ongoing,9985707
P07960,Project_N05S7F,Water Management,"Tokyo, Japan",Completed,2308180
P07961,Project_KPYA4Q,Water Management,"Tokyo, Japan",Completed,9191329
P07962,Project_SMYZ57,Renewable Energy,"Delhi, India",Completed,6880597
P07963,Project_A8HJZ5,Renewable Energy,"Delhi, India",Completed,3841074
P07964,Project_2HRV42,Urban Development,"Tokyo, Japan",Proposed,5219230
P07965,Project_OLGA5W,Sustainable Agriculture,"Tokyo, Japan",Completed,7050869
